DATETIME,STN_ID,WD,WS,WD_INS,WS_INS,INS_TM,TA,TA_MIN,TA_MIN_TM,TA_MAX,TA_MAX_TM,PS,TW,WH_MAX,WH_SIG,WP,LS,VT
12/9/2021 19:00,958,102,2.9,102,3.2,1345,10.6,7.9,825,12.1,1546,1026.4,-99,-99,-99,-99,-99,-99
12/9/2021 20:00,958,110,2.9,110,3.1,1345,10.4,7.9,825,12.1,1546,1026.2,-99,-99,-99,-99,-99,-99
12/9/2021 21:00,958,137,3.5,136,4,1345,11.3,7.9,825,12.1,1546,1026,-99,-99,-99,-99,-99,-99
12/9/2021 22:00,958,156,4,152,4.3,1345,11.4,7.9,825,12.1,1546,1025.6,-99,-99,-99,-99,-99,-99
12/9/2021 23:00,958,168,4.1,166,4.5,1345,11.6,7.9,825,12.1,1546,1025.7,-99,-99,-99,-99,-99,-99
12/10/2021 0:00,958,167,2.9,170,3.4,1345,11.4,7.9,825,12.1,1546,1025.3,-99,-99,-99,-99,-99,-99
12/10/2021 1:00,958,122,1.1,116,1.5,1,11.1,11.1,8,11.3,1,1024.7,-99,-99,-99,-99,-99,-99
12/10/2021 2:00,958,120,2.4,121,2.6,202,10.9,10.8,126,11.3,1,1024.4,-99,-99,-99,-99,-99,-99
12/10/2021 3:00,958,166,3.6,165,3.9,300,11.3,10.8,126,11.4,301,1024.3,-99,-99,-99,-99,-99,-99
12/10/2021 4:00,958,164,3.4,167,3.6,308,11.3,10.8,126,11.6,327,1023.9,-99,-99,-99,-99,-99,-99
12/10/2021 5:00,958,95,2,91,2.3,308,10.6,10.5,502,11.6,327,1023.7,-99,-99,-99,-99,-99,-99
12/10/2021 6:00,958,118,2.4,117,2.6,308,9.9,9.9,552,11.6,327,1023.5,-99,-99,-99,-99,-99,-99
12/10/2021 7:00,958,243,1.8,240,2.1,656,9.8,9.7,608,11.6,327,1024.2,-99,-99,-99,-99,-99,-99
12/10/2021 8:00,958,194,5.7,195,6.2,736,10.2,9.7,608,11.6,327,1024.3,-99,-99,-99,-99,-99,-99
12/10/2021 9:00,958,218,5.8,215,6.4,736,10.6,9.7,608,11.6,327,1024.6,-99,-99,-99,-99,-99,-99
12/10/2021 10:00,958,315,8.7,313,9.2,959,11.8,9.7,608,12.2,943,1024.8,-99,-99,-99,-99,-99,-99
12/10/2021 11:00,958,318,8.3,316,9.1,1014,11.8,9.7,608,12.2,943,1025.1,-99,-99,-99,-99,-99,-99
12/10/2021 12:00,958,321,7.2,322,7.6,1014,11.6,9.7,608,12.2,943,1024.8,-99,-99,-99,-99,-99,-99
12/10/2021 13:00,958,331,7.8,330,8.3,1014,11.6,9.7,608,12.2,943,1024.7,-99,-99,-99,-99,-99,-99
12/10/2021 14:00,958,342,6,338,6.8,1014,11.3,9.7,608,12.2,943,1024.7,-99,-99,-99,-99,-99,-99
12/10/2021 15:00,958,343,6.9,343,7.6,1014,11.3,9.7,608,12.2,943,1024.7,-99,-99,-99,-99,-99,-99
12/10/2021 16:00,958,344,6.8,344,7.5,1014,11.1,9.7,608,12.2,943,1025.1,-99,-99,-99,-99,-99,-99
12/10/2021 17:00,958,349,5.6,348,6,1014,11.1,9.7,608,12.2,943,1025.7,-99,-99,-99,-99,-99,-99
12/10/2021 18:00,958,3,5.2,5,5.5,1014,10.9,9.7,608,12.2,943,1025.8,-99,-99,-99,-99,-99,-99
12/10/2021 19:00,958,5,8,4,8.6,1014,10.7,9.7,608,12.2,943,1026.7,-99,-99,-99,-99,-99,-99
12/10/2021 20:00,958,14,6.6,15,7.2,1014,10.6,9.7,608,12.2,943,1027,-99,-99,-99,-99,-99,-99
12/10/2021 21:00,958,13,6.3,16,6.9,1014,10.6,9.7,608,12.2,943,1026.8,-99,-99,-99,-99,-99,-99
12/10/2021 22:00,958,8,6.9,6,7.4,1014,10.6,9.7,608,12.2,943,1026.8,-99,-99,-99,-99,-99,-99
12/10/2021 23:00,958,21,6.8,22,7.1,1014,10.4,9.7,608,12.2,943,1026.5,-99,-99,-99,-99,-99,-99
12/11/2021 0:00,958,88,3.6,86,4,1014,9.5,9.5,2359,12.2,943,1026.7,-99,-99,-99,-99,-99,-99
12/11/2021 1:00,958,73,1.9,73,2.1,4,9.4,9.3,16,9.7,46,1026.4,-99,-99,-99,-99,-99,-99
12/11/2021 2:00,958,70,3.2,71,3.4,4,9.4,9.3,16,9.7,46,1026.6,-99,-99,-99,-99,-99,-99
12/11/2021 3:00,958,94,2.7,94,2.9,4,9.3,9.3,16,9.7,46,1026.6,-99,-99,-99,-99,-99,-99
12/11/2021 4:00,958,91,2.8,90,3.1,4,9.3,9.3,16,9.7,46,1026.6,-99,-99,-99,-99,-99,-99
12/11/2021 5:00,958,83,3.1,78,3.6,4,9,9,407,9.7,46,1026.5,-99,-99,-99,-99,-99,-99
12/11/2021 6:00,958,80,2.9,73,3.3,4,9,9,407,9.7,46,1026.6,-99,-99,-99,-99,-99,-99
12/11/2021 7:00,958,88,3.1,91,3.5,4,9,9,407,9.7,46,1026.8,-99,-99,-99,-99,-99,-99
12/11/2021 8:00,958,74,4.4,72,4.8,800,9,9,407,9.7,46,1027.3,-99,-99,-99,-99,-99,-99
12/11/2021 9:00,958,92,3,92,3.2,800,9,8.9,850,9.7,46,1028.2,-99,-99,-99,-99,-99,-99
12/11/2021 10:00,958,82,3.3,86,3.5,800,9,8.9,850,9.7,46,1028.2,-99,-99,-99,-99,-99,-99
12/11/2021 11:00,958,99,3,103,3.3,800,9,8.9,850,9.7,46,1027.9,-99,-99,-99,-99,-99,-99
12/11/2021 12:00,958,106,2.6,109,2.9,800,9.3,8.9,850,9.7,46,1027.1,-99,-99,-99,-99,-99,-99
12/11/2021 13:00,958,54,2.3,55,2.5,800,9.5,8.9,850,9.7,46,1026.5,-99,-99,-99,-99,-99,-99
12/11/2021 14:00,958,74,0.7,78,0.7,800,9.5,8.9,850,9.7,46,1025.7,-99,-99,-99,-99,-99,-99
12/11/2021 15:00,958,8,1.3,3,1.4,800,9.7,8.9,850,10,1435,1025.5,-99,-99,-99,-99,-99,-99
12/11/2021 16:00,958,21,2.1,22,2.2,800,9.4,8.9,850,10,1435,1025.5,-99,-99,-99,-99,-99,-99
12/11/2021 17:00,958,40,2,46,2.1,800,9.3,8.9,850,10,1435,1025.7,-99,-99,-99,-99,-99,-99
12/11/2021 18:00,958,41,3.1,41,3.2,800,9.5,8.9,850,10,1435,1025.8,-99,-99,-99,-99,-99,-99
12/11/2021 19:00,958,76,2.9,77,3.4,800,9.2,8.9,850,10,1435,1025.5,-99,-99,-99,-99,-99,-99
12/11/2021 20:00,958,47,2.1,42,2.3,800,9.2,8.9,850,10,1435,1025.7,-99,-99,-99,-99,-99,-99
12/11/2021 21:00,958,56,2.2,41,2.8,800,9.3,8.9,850,10,1435,1025.6,-99,-99,-99,-99,-99,-99
12/11/2021 22:00,958,31,1.7,30,1.9,800,9.3,8.9,850,10,1435,1025.7,-99,-99,-99,-99,-99,-99
12/11/2021 23:00,958,342,6.6,341,6.9,2259,9.9,8.9,850,10.1,2255,1025.4,-99,-99,-99,-99,-99,-99
12/12/2021 0:00,958,287,5.9,2,6.6,2315,9.9,8.9,850,10.1,2255,1025.4,-99,-99,-99,-99,-99,-99
12/12/2021 1:00,958,352,6.3,354,7.3,45,9.9,9.8,15,10,1,1024.9,-99,-99,-99,-99,-99,-99
12/12/2021 2:00,958,62,6.2,1,6.8,45,9.9,9.8,15,10,1,1024.5,-99,-99,-99,-99,-99,-99
12/12/2021 3:00,958,228,7.5,206,7.9,244,10,9.8,15,10.2,248,1024.3,-99,-99,-99,-99,-99,-99
12/12/2021 4:00,958,343,9.7,342,10.8,401,9.7,9.7,327,10.2,248,1024.3,-99,-99,-99,-99,-99,-99
12/12/2021 5:00,958,134,10.8,0,11.6,454,9.5,9.5,452,10.2,248,1024.3,-99,-99,-99,-99,-99,-99
12/12/2021 6:00,958,305,8.9,354,9.4,454,9.3,9.2,547,10.2,248,1024.2,-99,-99,-99,-99,-99,-99
12/12/2021 7:00,958,6,7.4,5,8.2,454,9.3,9.1,608,10.2,248,1024.9,-99,-99,-99,-99,-99,-99
12/12/2021 8:00,958,17,7.7,1,8.1,454,9.7,9.1,608,10.2,248,1024.9,-99,-99,-99,-99,-99,-99
12/12/2021 9:00,958,319,6.6,324,7.1,454,9.9,9.1,608,10.2,248,1025,-99,-99,-99,-99,-99,-99
12/12/2021 10:00,958,10,10.4,11,12,1001,10.2,9.1,608,10.4,910,1025.3,-99,-99,-99,-99,-99,-99
12/12/2021 11:00,958,24,9.4,29,9.8,1041,8.8,8.8,1052,10.4,910,1026,-99,-99,-99,-99,-99,-99
12/12/2021 12:00,958,9,12.6,6,14.7,1142,7.8,7.8,1200,10.4,910,1026.3,-99,-99,-99,-99,-99,-99
12/12/2021 13:00,958,33,11.9,4,13,1219,7.2,6.9,1245,10.4,910,1026.2,-99,-99,-99,-99,-99,-99
12/12/2021 14:00,958,328,12.9,353,14.2,1219,6.5,6.4,1401,10.4,910,1026.4,-99,-99,-99,-99,-99,-99
12/12/2021 15:00,958,145,15.3,8,16.9,1500,5.3,5.1,1501,10.4,910,1026.8,-99,-99,-99,-99,-99,-99
12/12/2021 16:00,958,349,16.1,350,16.9,1557,4.1,4.1,1559,10.4,910,1027.1,-99,-99,-99,-99,-99,-99
12/12/2021 17:00,958,255,13.8,183,15.4,1617,4.1,3.7,1647,10.4,910,1027.6,-99,-99,-99,-99,-99,-99
12/12/2021 18:00,958,344,13.2,349,14.9,1724,3.4,3.4,1725,10.4,910,1027.7,-99,-99,-99,-99,-99,-99
12/12/2021 19:00,958,334,14.4,344,16.4,1724,3.4,3.1,1833,10.4,910,1028.2,-99,-99,-99,-99,-99,-99
12/12/2021 20:00,958,331,11.5,347,13.3,1724,3.3,2.9,1957,10.4,910,1028.6,-99,-99,-99,-99,-99,-99
12/12/2021 21:00,958,237,15.4,323,18.2,1724,3.2,2.9,1957,10.4,910,-99,-99,-99,-99,-99,-99,-99
12/12/2021 22:00,958,311,13,349,15.3,1724,3.3,2.9,1957,10.4,910,1029.4,-99,-99,-99,-99,-99,-99
12/12/2021 23:00,958,17,10.8,6,11.5,1724,3.2,2.9,1957,10.4,910,1029.4,-99,-99,-99,-99,-99,-99
12/13/2021 0:00,958,21,10.6,0,11.8,1724,3.4,2.9,1957,10.4,910,1029.4,-99,-99,-99,-99,-99,-99
12/13/2021 1:00,958,21,13.4,22,14.9,39,3.3,3,7,3.7,25,1029.3,-99,-99,-99,-99,-99,-99
12/13/2021 2:00,958,19,12,17,13.2,39,3.3,2.9,146,3.7,25,1029.4,-99,-99,-99,-99,-99,-99
12/13/2021 3:00,958,8,11.1,6,15.9,218,2.8,2.7,236,3.7,25,1029,-99,-99,-99,-99,-99,-99
12/13/2021 4:00,958,22,11,27,12.5,218,2.8,2.6,402,3.7,25,1029.5,-99,-99,-99,-99,-99,-99
12/13/2021 5:00,958,11,11,17,12.1,218,2.7,2.5,419,3.7,25,1029,-99,-99,-99,-99,-99,-99
12/13/2021 6:00,958,9,8.4,12,10.5,218,2.5,2.5,419,3.7,25,1028.9,-99,-99,-99,-99,-99,-99
12/13/2021 7:00,958,32,7.4,29,9.3,218,2.5,2.3,644,3.7,25,1029.5,-99,-99,-99,-99,-99,-99
12/13/2021 8:00,958,5,8,7,9.3,218,2.3,2.2,747,3.7,25,1030,-99,-99,-99,-99,-99,-99
12/13/2021 9:00,958,76,6.4,75,7.5,218,0.5,0.4,852,3.7,25,1030.3,-99,-99,-99,-99,-99,-99
12/13/2021 10:00,958,75,6,74,7,218,0.7,0.3,908,3.7,25,1030.5,-99,-99,-99,-99,-99,-99
12/13/2021 11:00,958,44,5.9,52,6.5,218,1,0.3,908,3.7,25,1030.4,-99,-99,-99,-99,-99,-99
12/13/2021 12:00,958,61,4.9,63,5.8,218,0.9,0.3,908,3.7,25,1029.6,-99,-99,-99,-99,-99,-99
12/13/2021 13:00,958,121,7.4,352,8.4,218,2.2,0.3,908,3.7,25,1028.6,-99,-99,-99,-99,-99,-99
12/13/2021 14:00,958,16,10.1,22,11,218,2.1,0.3,908,3.7,25,1027.9,-99,-99,-99,-99,-99,-99
12/13/2021 15:00,958,74,11.2,6,13.5,218,2.4,0.3,908,3.7,25,1028,-99,-99,-99,-99,-99,-99
12/13/2021 16:00,958,14,7.4,7,8.3,218,2.2,0.3,908,3.7,25,1027.8,-99,-99,-99,-99,-99,-99
12/13/2021 17:00,958,20,8.3,18,9.7,218,2.4,0.3,908,3.7,25,1027.8,-99,-99,-99,-99,-99,-99
12/13/2021 18:00,958,11,8.2,8,9.8,218,2.7,0.3,908,3.7,25,1027.6,-99,-99,-99,-99,-99,-99
12/13/2021 19:00,958,306,6.1,350,7.2,218,2.7,0.3,908,3.7,25,1027.6,-99,-99,-99,-99,-99,-99
12/13/2021 20:00,958,37,5.4,45,6.3,218,3,0.3,908,3.7,25,1027.7,-99,-99,-99,-99,-99,-99
12/13/2021 21:00,958,22,5,28,6.4,218,3.4,0.3,908,3.7,25,1027.3,-99,-99,-99,-99,-99,-99
12/13/2021 22:00,958,276,2.7,337,3.2,218,3.5,0.3,908,3.7,25,1027.2,-99,-99,-99,-99,-99,-99
12/13/2021 23:00,958,342,3.2,340,4,218,3.7,0.3,908,3.9,2256,1027.1,-99,-99,-99,-99,-99,-99
12/14/2021 0:00,958,321,3,320,3.7,218,4.1,0.3,908,4.1,2326,1026.6,-99,-99,-99,-99,-99,-99
12/14/2021 1:00,958,165,5,163,5.8,59,3,2.9,48,4.4,11,1025.8,-99,-99,-99,-99,-99,-99
12/14/2021 2:00,958,147,5.2,142,5.7,59,3.1,2.9,48,4.4,11,1025.4,-99,-99,-99,-99,-99,-99
12/14/2021 3:00,958,165,5.2,165,5.9,202,2.7,2.6,302,4.4,11,1025.3,-99,-99,-99,-99,-99,-99
12/14/2021 4:00,958,157,3.9,154,4.1,202,3.2,2.5,305,4.4,11,1024.8,-99,-99,-99,-99,-99,-99
12/14/2021 5:00,958,170,4.2,172,4.6,202,3.7,2.5,305,4.4,11,1024.1,-99,-99,-99,-99,-99,-99
12/14/2021 6:00,958,173,4.4,172,5.2,202,3.6,2.5,305,4.4,11,1023.9,-99,-99,-99,-99,-99,-99
12/14/2021 7:00,958,180,5.2,181,5.8,202,4.6,2.5,305,4.8,701,1023.6,-99,-99,-99,-99,-99,-99
12/14/2021 8:00,958,196,5.4,197,6,202,4.8,2.5,305,4.9,753,1023.7,-99,-99,-99,-99,-99,-99
12/14/2021 9:00,958,204,6.5,201,7.1,837,4.8,2.5,305,5.1,844,1023.6,-99,-99,-99,-99,-99,-99
12/14/2021 10:00,958,198,7.6,199,8.4,958,4.8,2.5,305,5.1,844,1023.6,-99,-99,-99,-99,-99,-99
12/14/2021 11:00,958,208,6.9,207,7.7,958,5.8,2.5,305,5.9,1102,1023.2,-99,-99,-99,-99,-99,-99
12/14/2021 12:00,958,207,8.4,206,8.9,1147,6.2,2.5,305,6.2,1131,1022.6,-99,-99,-99,-99,-99,-99
12/14/2021 13:00,958,200,8.5,202,9.6,1302,6.5,2.5,305,6.9,1237,1021.4,-99,-99,-99,-99,-99,-99
12/14/2021 14:00,958,212,9.3,212,9.9,1358,6.9,2.5,305,7.2,1357,1021,-99,-99,-99,-99,-99,-99
12/14/2021 15:00,958,222,7.5,215,8.3,1417,7.7,2.5,305,8,1502,1020.7,-99,-99,-99,-99,-99,-99
12/14/2021 16:00,958,238,8.5,242,9.7,1417,8.5,2.5,305,8.6,1539,1020.3,-99,-99,-99,-99,-99,-99
12/14/2021 17:00,958,237,8.5,237,9.9,1417,9,2.5,305,9,1700,1020.4,-99,-99,-99,-99,-99,-99
12/14/2021 18:00,958,242,8.1,243,8.9,1417,9,2.5,305,9,1700,1020.5,-99,-99,-99,-99,-99,-99
12/14/2021 19:00,958,243,9,244,9.8,1417,9,2.5,305,9,1700,1020.7,-99,-99,-99,-99,-99,-99
12/14/2021 20:00,958,229,7.9,228,8.6,1417,9,2.5,305,9.1,1909,1020.7,-99,-99,-99,-99,-99,-99
12/14/2021 21:00,958,222,8.8,221,9.6,1417,9,2.5,305,9.2,2012,1020.9,-99,-99,-99,-99,-99,-99
12/14/2021 22:00,958,221,8.9,221,9.8,1417,9,2.5,305,9.2,2012,1021.1,-99,-99,-99,-99,-99,-99
12/14/2021 23:00,958,202,7.5,208,8.2,1417,8.6,2.5,305,9.2,2012,1021.3,-99,-99,-99,-99,-99,-99
12/15/2021 0:00,958,204,8,203,8.6,1417,8.3,2.5,305,9.2,2012,1021.5,-99,-99,-99,-99,-99,-99
12/15/2021 1:00,958,198,8.4,199,9.3,45,8.2,8,46,8.3,1,1021.4,-99,-99,-99,-99,-99,-99
12/15/2021 2:00,958,192,8,197,8.8,132,8.3,8,46,8.3,1,1021.2,-99,-99,-99,-99,-99,-99
12/15/2021 3:00,958,209,8.2,210,9.3,132,8.7,8,46,8.7,259,1021.1,-99,-99,-99,-99,-99,-99
12/15/2021 4:00,958,194,6.1,196,7,132,8.6,8,46,9,308,1020.5,-99,-99,-99,-99,-99,-99
12/15/2021 5:00,958,198,6.3,201,6.7,132,9,8,46,9,308,1019.9,-99,-99,-99,-99,-99,-99
12/15/2021 6:00,958,203,7.1,199,7.6,132,9,8,46,9,308,1020.2,-99,-99,-99,-99,-99,-99
12/15/2021 7:00,958,203,8.2,202,8.9,132,9,8,46,9.1,631,1020.6,-99,-99,-99,-99,-99,-99
12/15/2021 8:00,958,192,7.4,190,8.4,132,9.3,8,46,9.3,758,1020.7,-99,-99,-99,-99,-99,-99
12/15/2021 9:00,958,205,8.3,209,8.8,829,9,8,46,9.3,758,1021.3,-99,-99,-99,-99,-99,-99
12/15/2021 10:00,958,202,8,203,9.1,829,9.3,8,46,9.6,914,1021.4,-99,-99,-99,-99,-99,-99
12/15/2021 11:00,958,204,8.1,206,9,829,9.1,8,46,9.6,914,1021.8,-99,-99,-99,-99,-99,-99
12/15/2021 12:00,958,215,6.3,213,7.2,829,9.7,8,46,9.7,1150,1021.4,-99,-99,-99,-99,-99,-99
12/15/2021 13:00,958,212,6.2,212,6.7,829,9.7,8,46,9.8,1247,1020.9,-99,-99,-99,-99,-99,-99
12/15/2021 14:00,958,210,4.8,209,5.2,829,10.2,8,46,10.4,1358,1020.6,-99,-99,-99,-99,-99,-99
12/15/2021 15:00,958,213,5.2,217,5.7,829,10.2,8,46,10.4,1358,1020.3,-99,-99,-99,-99,-99,-99
12/15/2021 16:00,958,222,0.1,220,0.4,829,10.6,8,46,10.6,1544,1020.9,-99,-99,-99,-99,-99,-99
12/15/2021 17:00,958,54,1.6,54,1.6,829,10.2,8,46,10.6,1544,1020.8,-99,-99,-99,-99,-99,-99
12/15/2021 18:00,958,79,1.1,86,1.1,829,10.2,8,46,10.6,1544,1021.2,-99,-99,-99,-99,-99,-99
12/15/2021 19:00,958,62,0.9,62,1,829,9.6,8,46,10.6,1544,1021,-99,-99,-99,-99,-99,-99
12/15/2021 20:00,958,88,1.4,88,1.4,829,9.5,8,46,10.6,1544,1021.1,-99,-99,-99,-99,-99,-99
12/15/2021 21:00,958,114,0.9,118,1,829,9.7,8,46,10.6,1544,1021.5,-99,-99,-99,-99,-99,-99
12/15/2021 22:00,958,176,1.9,177,2,829,9.3,8,46,10.6,1544,1021.3,-99,-99,-99,-99,-99,-99
12/15/2021 23:00,958,111,0.8,108,0.9,829,9.3,8,46,10.6,1544,1021,-99,-99,-99,-99,-99,-99
12/16/2021 0:00,958,203,0.9,203,1,829,9,8,46,10.6,1544,-99,-99,-99,-99,-99,-99,-99
12/16/2021 1:00,958,111,1.6,111,1.8,17,9,9,1,9.3,44,1020.8,-99,-99,-99,-99,-99,-99
12/16/2021 2:00,958,173,2.3,176,2.5,202,9,9,1,9.3,44,1020.6,-99,-99,-99,-99,-99,-99
12/16/2021 3:00,958,161,0.3,158,0.4,229,9,8.9,236,9.3,44,1020.8,-99,-99,-99,-99,-99,-99
12/16/2021 4:00,958,222,0.5,213,0.6,229,9,8.9,236,9.3,44,1020.7,-99,-99,-99,-99,-99,-99
12/16/2021 5:00,958,0,0,0,0,229,9,8.9,236,9.3,44,1020.4,-99,-99,-99,-99,-99,-99
12/16/2021 6:00,958,152,0.6,149,0.8,229,9,8.9,236,9.3,44,1020.2,-99,-99,-99,-99,-99,-99
12/16/2021 7:00,958,138,3.2,137,3.4,701,9,8.9,236,9.3,44,1019.7,-99,-99,-99,-99,-99,-99
12/16/2021 8:00,958,128,1.4,132,1.6,701,9,8.8,733,9.3,44,1020.1,-99,-99,-99,-99,-99,-99
12/16/2021 9:00,958,119,2.7,119,3,701,8.3,8.3,854,9.3,44,1019.4,-99,-99,-99,-99,-99,-99
12/16/2021 10:00,958,0,0,0,0,701,9,8.3,854,9.3,44,1020.6,-99,-99,-99,-99,-99,-99
12/16/2021 11:00,958,94,0.9,99,1.1,701,9.3,8.3,854,9.3,44,1019.8,-99,-99,-99,-99,-99,-99
12/16/2021 12:00,958,168,0.1,168,0.3,701,9.8,8.3,854,10,1142,1019.1,-99,-99,-99,-99,-99,-99
12/16/2021 13:00,958,247,1.8,249,1.9,701,9.5,8.3,854,10.1,1205,1018.7,-99,-99,-99,-99,-99,-99
12/16/2021 14:00,958,249,1.6,247,1.7,701,9.5,8.3,854,10.1,1205,1018.1,-99,-99,-99,-99,-99,-99
12/16/2021 15:00,958,325,1.6,322,1.8,701,9.7,8.3,854,10.6,1430,1017.6,-99,-99,-99,-99,-99,-99
12/16/2021 16:00,958,22,5,24,5.7,1523,9.4,8.3,854,10.6,1430,1018.1,-99,-99,-99,-99,-99,-99
12/16/2021 17:00,958,46,3.4,48,3.7,1605,9.1,8.3,854,10.6,1430,1017.8,-99,-99,-99,-99,-99,-99
12/16/2021 18:00,958,23,4.2,24,4.5,1605,9,8.3,854,10.6,1430,1017.6,-99,-99,-99,-99,-99,-99
12/16/2021 19:00,958,340,7.9,337,8.3,1856,9.5,8.3,854,10.6,1430,1018.5,-99,-99,-99,-99,-99,-99
12/16/2021 20:00,958,344,6.5,340,7,1856,9.3,8.3,854,10.6,1430,1017.6,-99,-99,-99,-99,-99,-99
12/16/2021 21:00,958,311,8.3,0,9,2038,9.3,8.3,854,10.6,1430,1018,-99,-99,-99,-99,-99,-99
12/16/2021 22:00,958,335,7.8,329,8.5,2151,9.6,8.3,854,10.6,1430,1017.6,-99,-99,-99,-99,-99,-99
12/16/2021 23:00,958,349,13.2,346,14.9,2259,9.3,8.3,854,10.6,1430,1017.6,-99,-99,-99,-99,-99,-99
12/17/2021 0:00,958,317,15.4,354,16.4,2348,8.2,8.2,2400,10.6,1430,1019,-99,-99,-99,-99,-99,-99
12/17/2021 1:00,958,349,17.3,351,18,59,7.2,7.2,100,8.3,2,1019.1,-99,-99,-99,-99,-99,-99
12/17/2021 2:00,958,342,16.3,350,18.6,129,6.1,6.1,200,8.3,2,1019.6,-99,-99,-99,-99,-99,-99
12/17/2021 3:00,958,349,15.2,350,16.9,255,5.3,5.2,257,8.3,2,1020.6,-99,-99,-99,-99,-99,-99
12/17/2021 4:00,958,342,17,346,19.4,350,4.8,4.4,348,8.3,2,1021.1,-99,-99,-99,-99,-99,-99
12/17/2021 5:00,958,347,16.9,351,18.9,350,3.7,3.6,453,8.3,2,1021.4,-99,-99,-99,-99,-99,-99
12/17/2021 6:00,958,342,17.4,347,18.5,350,3,2.7,602,8.3,2,1021.2,-99,-99,-99,-99,-99,-99
12/17/2021 7:00,958,329,19.2,348,21.4,350,2.7,2.4,644,8.3,2,1021.8,-99,-99,-99,-99,-99,-99
12/17/2021 8:00,958,276,15.4,347,17.5,737,1.7,1.3,759,8.3,2,1022.7,-99,-99,-99,-99,-99,-99
12/17/2021 9:00,958,340,18.4,343,20.5,850,1.5,0.6,820,8.3,2,1022.4,-99,-99,-99,-99,-99,-99
12/17/2021 10:00,958,337,17.9,338,21.1,945,0.7,-1.2,950,8.3,2,1024.2,-99,-99,-99,-99,-99,-99
12/17/2021 11:00,958,330,15.2,331,16.7,945,1.2,-1.2,950,8.3,2,1023.9,-99,-99,-99,-99,-99,-99
12/17/2021 12:00,958,326,15,323,17.1,945,0.6,-1.2,950,8.3,2,1023.5,-99,-99,-99,-99,-99,-99
12/17/2021 13:00,958,252,17.5,354,20,945,-0.8,-1.8,1301,8.3,2,1023.9,-99,-99,-99,-99,-99,-99
12/17/2021 14:00,958,300,19,348,21.8,945,-0.2,-1.8,1301,8.3,2,1023.5,-99,-99,-99,-99,-99,-99
12/17/2021 15:00,958,349,22.5,349,23.5,945,-0.4,-2.3,1417,8.3,2,1024,-99,-99,-99,-99,-99,-99
12/17/2021 16:00,958,342,19.3,344,21.4,945,0.7,-2.3,1417,8.3,2,1024.1,-99,-99,-99,-99,-99,-99
12/17/2021 17:00,958,336,18.1,336,20.9,945,-0.7,-2.3,1417,8.3,2,1024.9,-99,-99,-99,-99,-99,-99
12/17/2021 18:00,958,346,16.6,346,20.9,945,-0.6,-2.4,1729,8.3,2,1026.3,-99,-99,-99,-99,-99,-99
12/17/2021 19:00,958,93,14.9,320,19.1,945,-3,-3.1,1859,8.3,2,1027.3,-99,-99,-99,-99,-99,-99
12/17/2021 20:00,958,341,19.4,342,21,945,-0.3,-3.1,1859,8.3,2,1027.5,-99,-99,-99,-99,-99,-99
12/17/2021 21:00,958,205,16.9,325,18.4,945,-0.7,-3.1,1859,8.3,2,1028.1,-99,-99,-99,-99,-99,-99
12/17/2021 22:00,958,270,11.5,354,12.8,945,-2.6,-3.2,2150,8.3,2,1028.7,-99,-99,-99,-99,-99,-99
12/17/2021 23:00,958,4,15.4,1,16.9,945,-1.2,-3.2,2150,8.3,2,-99,-99,-99,-99,-99,-99,-99
12/18/2021 0:00,958,18,14.4,16,16.4,945,-1.3,-3.2,2150,8.3,2,1030,-99,-99,-99,-99,-99,-99
12/18/2021 1:00,958,23,13.4,19,15.3,2,-1,-1.6,13,-0.7,58,1030.3,-99,-99,-99,-99,-99,-99
12/18/2021 2:00,958,24,13.2,26,15.3,2,-1.5,-1.6,13,-0.7,58,1030.7,-99,-99,-99,-99,-99,-99
12/18/2021 3:00,958,49,11.3,4,13.1,2,-1.2,-1.6,13,-0.7,58,1030,-99,-99,-99,-99,-99,-99
12/18/2021 4:00,958,26,10.3,29,11.8,2,-1.6,-1.6,13,-0.7,58,1030.2,-99,-99,-99,-99,-99,-99
12/18/2021 5:00,958,83,7.9,80,8.7,2,-4,-4.1,456,-0.7,58,1029.7,-99,-99,-99,-99,-99,-99
12/18/2021 6:00,958,85,9.3,85,10.3,2,-4.4,-4.8,547,-0.7,58,1029.3,-99,-99,-99,-99,-99,-99
12/18/2021 7:00,958,73,8.7,79,10.5,2,-3.9,-4.8,547,-0.7,58,1028.9,-99,-99,-99,-99,-99,-99
12/18/2021 8:00,958,81,6.2,84,7.5,2,-4.4,-4.8,547,-0.7,58,1029.7,-99,-99,-99,-99,-99,-99
12/18/2021 9:00,958,79,4.2,74,5.3,2,-3.7,-4.8,547,-0.7,58,1029.8,-99,-99,-99,-99,-99,-99
12/18/2021 10:00,958,97,5.8,93,6.8,2,-3.2,-4.8,547,-0.7,58,1029.5,-99,-99,-99,-99,-99,-99
12/18/2021 11:00,958,67,4.1,59,4.8,2,-2.3,-4.8,547,-0.7,58,1029.9,-99,-99,-99,-99,-99,-99
12/18/2021 12:00,958,121,3.1,117,3.6,2,-1.2,-4.8,547,-0.7,58,1029,-99,-99,-99,-99,-99,-99
12/18/2021 13:00,958,151,7.4,153,8.1,2,-1.1,-4.8,547,-0.7,58,1027.4,-99,-99,-99,-99,-99,-99
12/18/2021 14:00,958,199,4.5,213,6.2,2,-1.5,-4.8,547,-0.7,58,1026.9,-99,-99,-99,-99,-99,-99
